Date,Open,High,Low,Close,Volume,Adj Close
1985/4/17,130,130.12,129.25,129.62,3606800,17.98
1985/4/16,129.38,130.38,128.5,129.75,4660000,18
1985/4/15,127.88,129.75,127.88,129.25,4132000,17.93
1985/4/12,127.12,128.12,126.88,128,3808000,17.75
1985/4/11,126.5,127.62,125.88,127,4940000,17.62
1985/4/10,125.5,126.62,125,125.88,4064000,17.46
1985/4/9,124.38,125.38,124.25,124.62,3878800,17.29
1985/4/8,126.88,127,123.88,123.88,4876000,17.18
1985/4/4,126.5,127.25,125.5,127,2147200,17.62
1985/4/3,127.5,127.62,126.25,126.5,3312000,17.55
1985/4/2,128.38,129.5,127.5,127.75,3796000,17.72
1985/4/1,127,128.25,126.88,128.12,3363200,17.77
1985/3/29,126.88,127.12,125.62,127,2780000,17.62
1985/3/28,127,127.62,126.38,126.62,3973600,17.56
1985/3/27,125.62,126.62,125.5,126.38,4396000,17.53
1985/3/26,124.38,125.62,124.12,125.38,5616000,17.39
1985/3/25,128,128,124.5,124.5,8228000,17.27
1985/3/22,128.62,128.75,127.75,127.75,4788000,17.72
1985/3/21,129,130,128.12,128.75,6208000,17.86
1985/3/20,129.38,130.62,129,129.38,4476000,17.94
1985/3/19,128.62,131.12,128.25,130.5,4148000,18.1
1985/3/18,128.62,129.88,128,128.38,4824000,17.81
1985/3/15,129,130,128,128.62,4788000,17.84
1985/3/14,129.5,130.38,128.75,128.88,5088000,17.88
1985/3/13,131.5,132,129.38,130,4772000,18.03
1985/3/12,131,132.5,131,131.88,3518400,18.29
1985/3/11,129.88,131.75,129.75,131.5,4204000,18.24
1985/3/8,130.5,131,129.12,129.62,6892000,17.98
1985/3/7,132.38,133.38,130,130.12,7028000,18.05
1985/3/6,135.12,135.5,132.75,132.88,4120000,18.43
1985/3/5,135.38,135.88,134.62,135,4040000,18.73
1985/3/4,136.25,136.38,134.38,135,3560400,18.73
1985/3/1,134.5,136.75,134,135.88,5532000,18.85
1985/2/28,132.75,134.5,132.75,134,3529600,18.59
1985/2/27,134.12,135,132.75,133.12,3470400,18.47
1985/2/26,133.38,135.5,133.25,134.5,4600000,18.66
1985/2/25,132.75,133.88,132.12,133.88,3060800,18.57
1985/2/22,133.62,134.25,132.12,132.88,3678000,18.43
1985/2/21,133.5,134.5,133,133.75,3353600,18.55
1985/2/20,132,134.88,131.88,133.75,5824000,18.55
1985/2/19,131.5,132.25,131.25,131.88,2928400,18.29
1985/2/15,132.25,132.75,130.75,131.38,4260000,18.22
1985/2/14,134.25,134.62,132,132,5372000,18.31
1985/2/13,131.75,134.62,131.75,133.75,6312000,18.55
1985/2/12,131.5,133,131.25,131.75,8888000,18.27
1985/2/11,137.25,137.25,132.75,133.5,10056000,18.52
1985/2/8,137.25,137.88,136.75,137.25,3395600,19.04
1985/2/7,135.88,137.62,135.88,137.12,4236000,19.02
1985/2/6,135.25,136.62,135,135.38,5188000,18.78
1985/2/5,137.62,138.25,136,136.5,5064000,18.78
1985/2/4,135,138.25,135,137.62,5384000,18.94
1985/2/1,135.62,136.62,135.38,135.62,3321600,18.66
1985/1/31,136.25,136.88,135.25,136.38,4864000,18.76
1985/1/30,137.5,137.62,136.12,136.62,6252000,18.8
1985/1/29,134.5,137,133.75,137,4516000,18.85
1985/1/28,133.5,135.25,133.25,134.62,7748000,18.52
1985/1/25,133.12,134.12,132.62,133.25,4848000,18.33
1985/1/24,132.62,134.5,132.38,133.12,7304000,18.32
1985/1/23,129.5,132.62,129.25,132.5,9080000,18.23
1985/1/22,129.25,130.62,129.12,129.62,10156000,17.83
1985/1/21,124.75,128.5,124.38,128.25,8524000,17.65
1985/1/18,123.62,125,123.62,124.12,4652000,17.08
1985/1/17,124.38,124.62,123,123.62,4280000,17.01
1985/1/16,124.88,125.5,123.62,123.88,5440000,17.04
1985/1/15,125.25,125.62,124.12,124.62,6504000,17.15
1985/1/14,122.75,125.25,120.5,124.75,7772000,17.16
1985/1/11,123.62,124,122.12,122.75,4456000,16.89
1985/1/10,119.88,123.75,119.62,123.75,6560000,17.03
1985/1/9,119.88,120.75,119.5,120.38,5244000,16.56
1985/1/8,120.12,120.5,119.25,119.75,4492000,16.48
1985/1/7,120.38,120.88,119.75,120.38,4672000,16.56
1985/1/4,120,120.38,119,119.75,4028000,16.48
1985/1/3,120.38,122.25,119.88,120,5552000,16.51
1985/1/2,122.38,122.62,120.75,121,3490000,16.65
1984/12/31,123.88,123.88,122.88,123.12,2739200,16.94
1984/12/28,123.12,124,122.75,123.5,2286400,16.99
1984/12/27,123.75,124.25,122.75,123.12,2020800,16.94
1984/12/26,123.75,124.25,123.62,123.75,1673200,17.03
1984/12/24,123.38,124.5,123.25,124.25,3016800,17.1
1984/12/21,122.38,123.75,120,123.75,5472000,17.03
1984/12/20,123.25,123.88,122.12,122.38,3992000,16.84
1984/12/19,123,124.5,122.38,123,6568000,16.92
1984/12/18,120.25,123.25,120,123.12,7976000,16.94
1984/12/17,117.75,119,117.12,119,4244000,16.37
1984/12/14,117.88,120.25,117.88,118.75,5464000,16.34
1984/12/13,118.75,119.62,117.5,117.75,4588000,16.2
1984/12/12,119.12,119.38,118.38,118.75,2748800,16.34
1984/12/11,118.38,119.12,117.75,119.12,5140000,16.39
1984/12/10,117.12,118.25,116,117.88,6844000,16.22
1984/12/7,118.5,119.12,116.5,117.12,4060000,16.11
1984/12/6,117.75,119.5,117.25,118.5,5696000,16.3
1984/12/5,120.25,120.25,117.38,117.88,5104000,16.22
1984/12/4,120.25,121,120,120.25,3988000,16.54
1984/12/3,121.25,121.38,119.5,120,5212000,16.51
1984/11/30,121.62,122.25,120.75,121.75,3326800,16.75
1984/11/29,122.88,123.12,121.62,122,4136000,16.79
1984/11/28,124.88,124.88,123,123.12,3790800,16.94
1984/11/27,123.12,125.12,122.75,124.75,5268000,17.16
1984/11/26,122.88,123.25,122.12,122.62,4052000,16.87
1984/11/23,121.5,122.62,121.12,122.62,4092000,16.87
1984/11/21,121.12,121.38,119.62,121,4252000,16.65
1984/11/20,120.25,121.38,120.12,121.25,5440000,16.68
1984/11/19,121.62,121.62,119.5,120,4292000,16.51
1984/11/16,123.12,123.12,121.12,121.5,4472000,16.72
1984/11/15,123,123.25,122,122.75,2830400,16.89
1984/11/14,122.75,123.75,122,123.12,3951600,16.94
1984/11/13,123.75,124.25,122.5,122.75,4440000,16.89
1984/11/12,123.25,124,122.75,124,3130800,17.06
1984/11/9,125.38,125.5,123.25,123.25,3776800,16.96
1984/11/8,125,125.75,124.25,125.75,4204000,17.3
1984/11/7,127,127.12,125.38,125.75,6672000,17.3
1984/11/6,126.62,127.75,126.5,127.5,5080000,17.54
1984/11/5,125.88,126.88,123.75,126.75,2358800,17.44
1984/11/2,126,126.5,125.75,125.88,3092000,17.32
1984/11/1,125.75,126.88,125.25,126,4800000,17.34
1984/10/31,125.5,126.75,124.62,124.62,3506800,17.15
1984/10/30,125.12,127.12,125.12,126.75,3962000,17.29
1984/10/29,124.25,124.88,124.12,124.88,1527600,17.03
1984/10/26,124,125.12,123.75,124.12,2568000,16.93
1984/10/25,126.75,126.75,124.88,125,4264000,17.05
1984/10/24,126.25,127.38,126.25,126.75,3421200,17.29
1984/10/23,126.12,127.38,126,126.62,4880000,17.27
1984/10/22,125,126.5,124.88,125.75,3840400,17.15
1984/10/19,127.75,127.75,123.75,125.12,7480000,17.07
1984/10/18,122,126.25,121.75,126,1384000,17.19
1984/10/17,120.62,123,120.62,121.88,3079600,16.62
1984/10/16,122.38,122.75,120.5,121.25,4616000,16.54
1984/10/15,121.5,123.38,121.38,122.5,4300000,16.71
1984/10/12,120.75,122.25,120.62,121.88,4800000,16.62
1984/10/11,121.75,122.12,120.12,120.25,5528000,16.4
1984/10/10,120.88,121.75,118.75,121.62,6940000,16.59
1984/10/9,122,122.25,120.5,120.5,3671600,16.44
1984/10/8,120.88,121,120.25,121,1736000,16.5
1984/10/5,122.38,122.38,121.12,121.25,2298000,16.54
1984/10/4,121.75,122.25,121,121.88,2888000,16.62
1984/10/3,121.88,122.5,120.5,121.25,5104000,16.54
1984/10/2,122.75,123.62,121.75,121.75,4056000,16.61
1984/10/1,123.75,123.75,122.25,122.62,3288400,16.73
1984/9/28,125.5,126.12,124,124.25,2836000,16.95
1984/9/27,125.25,126,125.25,125.75,2852800,17.15
1984/9/26,124.12,126,124,124.62,4132000,17
1984/9/25,123.88,124.75,122.75,124,4528000,16.91
1984/9/24,124.38,125.12,123.62,123.75,3347200,16.88
1984/9/21,125.62,127.5,123.62,124.25,5564000,16.95
1984/9/20,125.62,126.25,125.12,126,4904000,17.19
1984/9/19,126.38,128.38,125,125.88,6392000,17.17
1984/9/18,127.38,127.88,126.5,126.62,4284000,17.27
1984/9/17,126.25,128.5,126.12,127.62,4524000,17.41
1984/9/14,126.88,127.75,126.25,126.75,5784000,17.29
1984/9/13,123.25,126.12,122.62,126.12,4432000,17.2
1984/9/12,122.5,123.38,122,122.5,3160000,16.71
1984/9/11,122.75,124.5,122.25,122.25,5728000,16.67
1984/9/10,121,123.38,120.88,122.75,3843200,16.74
1984/9/7,123.88,123.88,121.25,121.62,3119600,16.59
1984/9/6,123.12,124.25,122.88,123.38,3726400,16.83
1984/9/5,122,122.62,121.62,122.5,3408000,16.71
1984/9/4,123,123.12,121.88,122.5,2562400,16.71
1984/8/31,123,124.12,123,123.75,2196000,16.88
1984/8/30,124.75,124.88,123.38,123.62,2182000,16.86
1984/8/29,125.5,126,124.25,124.25,3103200,16.95
1984/8/28,125,125.75,124.38,125.38,2413600,17.1
1984/8/27,124,124.75,123.62,124.75,2558000,17.01
1984/8/24,125.12,125.62,124.25,125.5,2719200,17.12
1984/8/23,124.12,125.75,123.88,124.88,3980800,17.03
1984/8/22,126,126.38,124,124,5812000,16.91
1984/8/21,123.75,126.75,123.5,125.88,8992000,17.17
1984/8/20,123.12,123.5,122.5,123.25,3445200,16.81
1984/8/17,123.25,123.88,122.5,123,3680400,16.78
1984/8/16,122.25,123.62,122.25,123.12,4156000,16.79
1984/8/15,121.12,123.5,121,121.88,4476000,16.62
1984/8/14,122.75,123.25,120.75,121.25,3234800,16.54
1984/8/13,120.62,122.75,120,122.25,4660000,16.67
1984/8/10,124.25,124.88,120.75,121.12,9204000,16.52
1984/8/9,118.62,123.25,118.5,122.75,6516000,16.74
1984/8/8,120.5,121,118.25,118.5,6900000,16.16
1984/8/7,120,122.75,120,121.25,6848000,16.39
1984/8/6,120,124,120,121.75,9964000,16.46
1984/8/3,117.25,121.25,117,120.25,13036000,16.25
1984/8/2,113.5,115.12,113.5,114.88,7364000,15.53
1984/8/1,111,113.25,110.88,112.88,5872000,15.26
1984/7/31,109,110.88,108.88,110.62,5120000,14.95
1984/7/30,108.75,109.38,108.25,108.38,2441600,14.65
1984/7/27,108.38,109.62,107.88,109,4236000,14.73
1984/7/26,107.12,108.75,106.75,108.25,4008000,14.63
1984/7/25,105.5,107.75,104.5,107.12,6364000,14.48
1984/7/24,106.38,107,105.12,105.38,2840800,14.24
1984/7/23,105.5,106.38,105.12,106.12,3722800,14.34
1984/7/20,106.5,107.25,105.5,107,3240000,14.46
1984/7/19,107.38,107.38,106.25,106.75,3580800,14.43
1984/7/18,107.88,108.12,107.12,107.25,2499200,14.5
1984/7/17,107.12,108.38,106.75,108.12,4188000,14.61
1984/7/16,105.75,107.25,104.5,107.25,3702800,14.5
1984/7/13,105,105.75,104,105.25,3420400,14.23
1984/7/12,105.25,105.62,104.12,104.38,4304000,14.11
1984/7/11,106.5,107.12,105.25,105.25,3590000,14.23
1984/7/10,107.12,107.38,106.25,107.12,3209600,14.48
1984/7/9,106.12,107.5,105.38,107.25,2818800,14.5
1984/7/6,105.75,106,104.62,105.75,2085600,14.29
1984/7/5,107.25,107.5,106.25,106.25,2097600,14.36
1984/7/3,106.12,107.38,106.12,107.12,2196800,14.48
1984/7/2,105.75,105.75,104.75,105.75,2414000,14.29
1984/6/29,105.25,106.5,105.12,105.75,4548000,14.29
1984/6/28,103.12,105.62,103,105.12,2909600,14.21
1984/6/27,104.12,104.5,102.75,103.12,4452000,13.94
1984/6/26,105.12,105.5,103.12,104.12,3797600,14.07
1984/6/25,106,106.25,105.38,105.5,2998400,14.26
1984/6/22,105.5,106.5,105.12,105.25,3634400,14.23
1984/6/21,107,108,105.38,105.88,7544000,14.31
1984/6/20,102,102.5,101.62,102.12,7052000,13.8
1984/6/19,102.12,103.75,101.88,102.62,6048000,13.87
1984/6/18,99.38,101.88,99,101.75,5676000,13.75
1984/6/15,101,101.12,99.12,99.12,10028000,13.4
1984/6/14,104,104.12,100.5,100.75,7984000,13.62
1984/6/13,105.12,105.5,104.25,104.38,3366800,14.11
1984/6/12,104.25,104.88,103.75,104.5,5092000,14.12
1984/6/11,105.5,105.5,104.12,104.25,3668000,14.09
1984/6/8,105.5,106,104.62,105.75,4424000,14.29
1984/6/7,105.25,106.25,104.75,105.62,5044000,14.28
1984/6/6,105.12,106,103.38,105.75,10852000,14.29
1984/6/5,107.62,107.62,105,105.38,7876000,14.24
1984/6/4,108.88,109.25,108,108.25,4656000,14.63
1984/6/1,107.75,108.62,107.25,107.88,4840000,14.58
1984/5/31,107.62,108.75,107.5,107.75,4687200,14.56
1984/5/30,106.12,108.5,105.62,107.5,4721200,14.53
1984/5/29,107.12,107.62,105.75,106.62,3008400,14.41
1984/5/25,107,107.88,106.75,107.25,3700000,14.5
1984/5/24,107.88,108.12,106.12,106.75,4656000,14.43
1984/5/23,108.12,109,107.75,107.75,4228000,14.56
1984/5/22,108.5,108.5,107.5,107.88,4760000,14.58
1984/5/21,109.25,109.75,108.25,108.62,3666800,14.68
1984/5/18,110.5,110.88,108.62,109.38,6192000,14.78
1984/5/17,111.62,111.75,109.62,110.5,4363600,14.93
1984/5/16,112.88,112.88,111.75,111.88,3562000,15.12
1984/5/15,112.38,113.25,112.25,113,3570800,15.27
1984/5/14,110.75,112.25,110.5,112.25,2620000,15.17
1984/5/11,111.88,112.12,110.5,111.25,3233600,15.04
1984/5/10,112.88,113.38,111.62,112.38,4156000,15.19
1984/5/9,114.25,114.88,112.5,112.88,4296000,15.26
1984/5/8,113.25,114.25,112.75,114.25,2907600,15.44
1984/5/7,112.75,113.38,112.38,113.25,2858000,15.31
1984/5/4,114.62,114.88,112.5,112.75,3581200,15.24
1984/5/3,116.38,116.38,115,115.62,3007600,15.5
1984/5/2,116.25,117.25,116,116.25,5348000,15.58
1984/5/1,114,116.5,114,116.5,5852000,15.62
1984/4/30,113.75,114.62,112.75,113.75,4488000,15.25
1984/4/27,112.75,114.25,112.62,113.25,4088000,15.18
1984/4/26,111.88,113.5,111.88,113.25,4360000,15.18
1984/4/25,110.88,112.25,110.62,111.88,3597600,15
1984/4/24,109.75,111.62,109.5,110.75,4416000,14.85
1984/4/23,111.12,111.38,109.62,109.88,3345600,14.73
1984/4/19,110.88,111.12,110.12,110.75,4112000,14.85
1984/4/18,111.88,112.25,110.5,111.12,2882800,14.9
1984/4/17,113,113.5,112,112.25,3726000,15.05
1984/4/16,110.88,112.88,110.62,112.75,3082000,15.11
1984/4/13,112.38,113.5,111.12,111.25,5392800,14.91
1984/4/12,108.88,112.75,107.5,112.5,7118400,15.08
1984/4/11,110.25,110.38,108.75,108.88,2686800,14.59
1984/4/10,110,110.75,109.75,110,3242400,14.74
1984/4/9,110,110,108.38,109.62,3781600,14.69
1984/4/6,109.25,109.75,107.75,109.75,5184000,14.71
1984/4/5,111.12,111.38,108.38,108.75,5447200,14.58
1984/4/4,111.25,111.5,110.62,111,2849600,14.88
1984/4/3,111.12,112.5,110.38,112,8392000,15.01
1984/4/2,114.25,114.62,111,112,8516000,15.01
1984/3/30,113.88,114.62,113.62,113.88,2353600,15.26
1984/3/29,115.5,115.75,113.75,113.75,3491200,15.25
1984/3/28,113.88,115.38,113.62,115.38,4180000,15.47
1984/3/27,112.75,113.88,112.62,113.88,4947600,15.26
1984/3/26,112.12,113.25,111.75,112.25,7260000,15.05
1984/3/23,112.75,113,111.5,112.25,3346800,15.05
1984/3/22,114,114,112.38,112.75,3525600,15.11
1984/3/21,114.88,115.5,114,114,3659600,15.28
1984/3/20,114.12,115.38,113.5,114.75,4964000,15.38
1984/3/19,112.5,114,112.5,114,3270400,15.28
1984/3/16,114.25,114.25,112.75,113.75,8440000,15.25
1984/3/15,111.38,112.5,111.12,112,3818000,15.01
1984/3/14,110.62,111.5,110.38,111,3962800,14.88
1984/3/13,110.75,112,110.38,110.62,5728000,14.83
1984/3/12,108.62,110.5,108.5,110.25,5823600,14.78
1984/3/9,107.88,108.62,107.38,108,2918400,14.48
1984/3/8,107.62,109.25,107.62,108.5,3597600,14.54
1984/3/7,108,108.25,106.62,107.62,6280000,14.43
1984/3/6,111.25,111.62,109.12,109.25,3474000,14.64
1984/3/5,111.5,111.5,110.38,111,3117600,14.88
1984/3/2,112,112.88,111.62,112,4018000,15.01
1984/3/1,109.75,111.62,109.75,111.5,3251600,14.95
1984/2/29,110.62,111.75,109.38,110.25,4468000,14.78
1984/2/28,112.5,112.5,109.88,110,4964000,14.74
1984/2/27,111.25,113.5,110.75,112.88,5832000,15.13
1984/2/24,109.25,111.5,109.25,111.25,4172000,14.91
1984/2/23,108.88,109.25,107,109.25,5884000,14.64
1984/2/22,109.12,110.88,108.62,109.12,4498400,14.63
1984/2/21,109.5,109.88,108.62,109.38,2636800,14.66
1984/2/17,109.75,110.5,109.12,109.75,2900400,14.71
1984/2/16,109.75,110.38,108.62,109.62,4580800,14.69
1984/2/15,111.12,111.38,109.5,109.62,4580000,14.69
1984/2/14,109.5,111,109.12,110.88,4584000,14.86
1984/2/13,110.12,110.25,108,109,3921200,14.61
1984/2/10,109.62,110.5,109.38,109.88,6504000,14.73
1984/2/9,107.75,110.12,106.5,109,9473600,14.61
1984/2/8,110.75,110.88,107.5,107.75,6317200,14.44
1984/2/7,109.62,110.75,108.5,110.5,10717600,14.81
1984/2/6,110,110.88,108.5,108.75,9872000,14.58
1984/2/3,114,114.38,110.75,110.75,5983600,14.85
1984/2/2,113.62,114.5,112.75,114.38,4818800,15.2
1984/2/1,114.25,114.62,113.25,113.75,5110000,15.12
1984/1/31,114.12,114.75,113.25,114.12,6588400,15.17
1984/1/30,114.88,115,113.12,113.88,5214800,15.14
1984/1/27,114.88,115,112.62,114.88,5994800,15.27
1984/1/26,115.75,115.88,114,114.62,5615200,15.24
1984/1/25,117.5,117.75,115,115.38,6306000,15.34
1984/1/24,116.5,117.25,116.38,116.75,4270800,15.52
1984/1/23,116.75,117.12,116,116.12,5330800,15.44
1984/1/20,118.88,119.12,117,117,11137200,15.55
1984/1/19,120.75,120.75,118.25,118.88,8690400,15.8
1984/1/18,121,121.88,119,120.5,8161200,16.02
1984/1/17,120.38,121,119.88,121,3514800,16.08
1984/1/16,119.5,120.5,119,120.5,4808800,16.02
1984/1/13,122.12,122.25,118.25,119,7045200,15.82
1984/1/12,122.5,123,121.25,121.25,3669200,16.12
1984/1/11,122.12,122.75,121.88,122.25,3289200,16.25
1984/1/10,123.5,123.88,122,122.25,2874800,16.25
1984/1/9,123.25,124,122.5,123.25,2970000,16.38
1984/1/6,123.75,124.5,123,123.5,3783600,16.42
1984/1/5,124.5,125,122.62,124.25,5163200,16.52
1984/1/4,121.88,124,121.75,123.88,7947600,16.47
1984/1/3,122.25,123.38,121.62,121.75,2900000,16.18
1983/12/30,122.75,123.38,122,122,1685600,16.22
1983/12/29,124.62,124.88,123,123.12,2369200,16.37
1983/12/28,124.62,124.62,123.5,124.25,3076800,16.52
1983/12/27,124.38,124.75,124,124.62,2281200,16.57
1983/12/23,122.62,123.75,122.62,123.62,2418400,16.43
1983/12/22,123.62,124.12,122.5,122.88,3562400,16.33
1983/12/21,122.38,123.62,122.12,123.62,3394000,16.43
1983/12/20,121.5,122.62,121.12,121.75,3340800,16.18
1983/12/19,120.88,122.38,120.5,121.25,4327200,16.12
1983/12/16,120,120.88,119.62,120.88,2564000,16.07
1983/12/15,120.88,121.62,119.5,119.5,4560400,15.89
1983/12/14,122.62,123.12,120.62,120.88,3424800,16.07
1983/12/13,123.38,124.38,122,122.12,3968000,16.23
1983/12/12,122.62,124.5,122.25,124,4791600,16.48
1983/12/9,121,122.38,120.62,122.25,6666800,16.25
1983/12/8,118.75,119.88,118.5,119,3460800,15.82
1983/12/7,117.62,119.38,117.62,119.25,3106000,15.85
1983/12/6,118.75,119.25,117.62,117.62,3024400,15.64
1983/12/5,117.88,119.12,117.12,118.62,4595200,15.77
1983/12/2,118.75,119.25,117.62,117.88,4311600,15.67
1983/12/1,117.75,119.5,117.62,118.88,5565200,15.8
1983/11/30,121.5,122.25,117.38,117.38,5902800,15.6
1983/11/29,119,121.75,118.62,121.62,5111200,16.17
1983/11/28,121,121,118.25,119.25,5398800,15.85
1983/11/25,121.12,121.75,120.88,121,2195200,16.08
1983/11/23,123.25,123.38,120,120.88,7134400,16.07
1983/11/22,125.5,125.62,122.62,123,3940000,16.35
1983/11/21,123.12,125.5,123.12,125.25,3113200,16.65
1983/11/18,123.5,123.75,122,123.5,3272400,16.42
1983/11/17,124.12,124.5,122.88,123.38,3265200,16.4
1983/11/16,124.62,125.88,123.62,124.75,4215200,16.58
1983/11/15,126.5,127.62,124,124.5,5417200,16.55
1983/11/14,127.12,127.75,127,127.5,4122400,16.95
1983/11/11,125.38,127.25,125.12,126.88,3139200,16.87
1983/11/10,124,125.75,124,125.25,4663200,16.65
1983/11/9,122.38,123.62,122.38,123.62,3435600,16.43
1983/11/8,121.88,122.88,121.88,122.25,2603600,16.25
1983/11/7,122.12,123.38,122,122.12,3214400,16.23
1983/11/4,123.25,123.25,121.75,122.25,5898000,16.25
1983/11/3,126.5,126.5,123.5,123.88,3690400,16.47
1983/11/2,125.5,127,125.5,126.5,3785600,16.82
1983/11/1,127.25,127.25,125,126.75,5652800,16.72
1983/10/31,128.38,129,126,126.75,5766400,16.72
1983/10/28,129.12,130,127.12,128,4423200,16.89
1983/10/27,127.88,129.38,127.38,129.38,2808400,17.07
1983/10/26,128.62,128.88,127.5,128,3911200,16.89
1983/10/25,128.88,129.75,128.25,128.5,4722400,16.95
1983/10/24,125.5,128.62,125.5,128.25,5966000,16.92
1983/10/21,129.62,129.75,125.75,127,6221600,16.76
1983/10/20,130.38,130.5,129.62,129.75,4566400,17.12
1983/10/19,128.75,130.75,128.62,130.5,8290400,17.22
1983/10/18,131.5,132.12,128.5,128.75,6974400,16.99
1983/10/17,131.25,132.62,130.5,131.75,4519200,17.38
1983/10/14,133.62,133.75,130.75,131.75,7990400,17.38
1983/10/13,132.75,133.88,132.62,133.62,2889600,17.63
1983/10/12,132.88,133.38,131.88,132.62,3724000,17.5
1983/10/11,133,134,132.75,133,2748400,17.55
1983/10/10,131.88,134.25,131.5,134.25,2633600,17.71
1983/10/7,132.25,132.5,131.75,132.25,3213200,17.45
1983/10/6,131.12,132.25,131,132.12,4418400,17.43
1983/10/5,129.75,131.25,129.12,131.12,5564800,17.3
1983/10/4,129,130.12,128.88,129.88,4760800,17.14
1983/10/3,126.5,128.5,126.25,128.12,3513200,16.9
1983/9/30,128.12,128.12,126.5,126.88,2282000,16.74
1983/9/29,128.88,129.5,127.88,127.88,2894000,16.87
1983/9/28,128.12,129.12,127.75,128.75,5282400,16.99
1983/9/27,128.38,128.38,126.5,127.88,5086000,16.87
1983/9/26,126.62,129.5,126,128.62,8390000,16.97
1983/9/23,125,126.62,123.88,126.62,4447600,16.71
1983/9/22,122.88,124.75,122.75,124.62,4397200,16.44
1983/9/21,123.75,124.12,122.88,123,283600,16.23
1983/9/20,124.38,124.5,123.12,123.88,3769200,16.34
1983/9/19,123.38,124.88,122.62,123.75,3646000,16.33
1983/9/16,121.5,124.25,121.5,123.12,3278800,16.24
1983/9/15,122.88,123.25,121.5,121.75,2764400,16.06
1983/9/14,121.88,123.5,121.62,122.88,3257200,16.21
1983/9/13,121.25,122,120.62,122,2902400,16.1
1983/9/12,123.25,123.38,121.12,121.5,4432400,16.03
1983/9/9,122.25,122.88,121.38,122.25,1582800,16.13
1983/9/8,122.25,123.5,121.62,122.25,2537200,16.13
1983/9/7,121.75,122.88,121,122.38,3616000,16.15
1983/9/6,120.5,121.88,120,121.88,3193600,16.08
1983/9/2,118.62,119.75,118.5,119.75,2195200,15.8
1983/9/1,119.62,119.62,118.12,118.62,2486800,15.65
1983/8/31,117.62,119.5,117.12,119.5,2473200,15.77
1983/8/30,119,119.25,117.25,117.38,2767600,15.49
1983/8/29,117.25,119.25,116.88,119,2041200,15.7
1983/8/26,115.62,118.25,115.62,117.88,2725200,15.55
1983/8/25,116.75,116.88,115.25,116.25,3709600,15.34
1983/8/24,118.5,119,116,116.5,3898000,15.37
1983/8/23,120.75,120.88,118.5,119.38,4703200,15.75
1983/8/22,122.88,123.25,120.62,121.25,2672400,16
1983/8/19,121.88,122.5,121.12,122.5,1595200,16.16
1983/8/18,123.38,123.75,121.38,121.62,2962000,16.05
1983/8/17,121.62,123.5,121.62,123,3464000,16.23
1983/8/16,120.75,122,120.38,121.62,2868400,16.05
1983/8/15,119.62,121.5,119.12,120.5,4378800,15.9
1983/8/12,118,118.88,117.88,118.5,1531600,15.63
1983/8/11,118.5,119.12,117.5,117.75,1722000,15.54
1983/8/10,117.75,119,117,118.12,3575200,15.58
1983/8/9,119.38,119.5,116.62,118.12,4730000,15.58
1983/8/8,119.25,119.88,118.5,119,2197200,15.7
1983/8/5,119,120.12,119,119.75,2867200,15.8
1983/8/4,119.5,119.88,117.5,119.5,3551600,15.77
1983/8/3,120.5,121.38,119.12,121.25,3280400,15.87
1983/8/2,121.12,121.5,120.12,120.5,2036000,15.77
1983/8/1,120.25,121.38,120.25,120.75,3228400,15.81
1983/7/29,121.75,122,119.38,120.38,4978000,15.76
1983/7/28,123.25,124.12,121.5,122,2861600,15.97
1983/7/27,126.12,126.5,122.62,123.38,3143200,16.15
1983/7/26,126,127,125.25,125.75,3117600,16.46
1983/7/25,123.5,126.25,123.5,125.88,2971600,16.48
1983/7/22,124.94,125.5,124.38,124.38,2007200,16.28
1983/7/21,125.12,126.25,123.5,125.5,3738800,16.43
1983/7/20,122,125.38,122,125.38,5254400,16.41
1983/7/19,120.12,121.5,120,120.88,2924000,15.82
1983/7/18,120.12,120.5,119.12,119.88,3266000,15.69
1983/7/15,121.62,121.75,119.5,120.12,3736800,15.72
1983/7/14,121.75,124,121.62,122,4694000,15.97
1983/7/13,120.75,121.75,120.25,121.25,2479200,15.87
1983/7/12,123,123.5,120.62,120.88,3622400,15.82
1983/7/11,121.75,123.38,121.5,123.25,3106800,16.13
1983/7/8,120.62,121.5,120.25,121.5,1738400,15.9
1983/7/7,121.62,122.75,119.75,119.75,3862000,15.68
1983/7/6,119.88,121.75,119,121.62,2716800,15.92
1983/7/5,119.25,119.62,118.62,119.25,3773200,15.61
1983/7/1,120.62,121.25,120.38,121,1492400,15.84
1983/6/30,120.5,121,119.75,120.25,2224800,15.74
1983/6/29,118.62,120.88,117.88,120,2679200,15.71
1983/6/28,121.12,121.38,117.75,118,3382400,15.45
1983/6/27,122.75,122.75,120.25,120.88,2171600,15.82
1983/6/24,123.12,123.88,122.62,123,1785600,16.1
1983/6/23,123.5,123.75,122.75,123.25,2328000,16.13
1983/6/22,123.5,124.5,122.5,123.5,2937200,16.17
1983/6/21,122.38,123.62,120.62,123.12,3308800,16.12
1983/6/20,121.62,122.75,121.5,122,2593600,15.97
1983/6/17,121.75,122.5,120.25,121.12,2502000,15.86
1983/6/16,121.75,122.88,121.5,121.75,4933600,15.94
1983/6/15,118.25,121,118.12,121,4681200,15.84
1983/6/14,117.25,119.75,117,118,3886000,15.45
1983/6/13,115.25,117.25,114.12,117.25,2951200,15.35
